,geohash,latitude,longitude,time,icon,precipType,summary
0,c22gxknzzfkg,47.0448,-122.3671,2020-01-20 00:00:00-08:00,rain,rain,Mostly cloudy throughout the day.
1,c22gxknzzfkg,47.0448,-122.3671,2020-01-21 00:00:00-08:00,rain,rain,Rain throughout the day.
2,c22gxknzzfkg,47.0448,-122.3671,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c22gxknzzfkg,47.0448,-122.3671,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c22gxknzzfkg,47.0448,-122.3671,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c22gxknzzfkg,47.0448,-122.3671,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c22gxknzzfkg,47.0448,-122.3671,2020-01-26 00:00:00-08:00,rain,rain,Mostly cloudy throughout the day.
7,c22gxknzzfkg,47.0448,-122.3671,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c2958r60v41u,48.4677,-122.3298,2020-01-20 00:00:00-08:00,rain,rain,Possible drizzle in the morning and afternoon.
1,c2958r60v41u,48.4677,-122.3298,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c2958r60v41u,48.4677,-122.3298,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c2958r60v41u,48.4677,-122.3298,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c2958r60v41u,48.4677,-122.3298,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c2958r60v41u,48.4677,-122.3298,2020-01-25 00:00:00-08:00,rain,rain,Light rain throughout the day.
6,c2958r60v41u,48.4677,-122.3298,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain overnight.
7,c2958r60v41u,48.4677,-122.3298,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c22xrx9uys44,47.7227,-122.7146,2020-01-20 00:00:00-08:00,rain,rain,"Light rain until morning, starting again in the evening."
1,c22xrx9uys44,47.7227,-122.7146,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c22xrx9uys44,47.7227,-122.7146,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c22xrx9uys44,47.7227,-122.7146,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c22xrx9uys44,47.7227,-122.7146,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c22xrx9uys44,47.7227,-122.7146,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c22xrx9uys44,47.7227,-122.7146,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain overnight.
7,c22xrx9uys44,47.7227,-122.7146,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c23neq8j09kx,47.5854,-122.2009,2020-01-20 00:00:00-08:00,rain,rain,Possible drizzle overnight.
1,c23neq8j09kx,47.5854,-122.2009,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c23neq8j09kx,47.5854,-122.2009,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c23neq8j09kx,47.5854,-122.2009,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c23neq8j09kx,47.5854,-122.2009,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c23neq8j09kx,47.5854,-122.2009,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c23neq8j09kx,47.5854,-122.2009,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain in the evening and overnight.
7,c23neq8j09kx,47.5854,-122.2009,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c28b5nsdus4t,47.8487,-122.5571,2020-01-20 00:00:00-08:00,rain,rain,Light rain overnight.
1,c28b5nsdus4t,47.8487,-122.5571,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c28b5nsdus4t,47.8487,-122.5571,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c28b5nsdus4t,47.8487,-122.5571,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c28b5nsdus4t,47.8487,-122.5571,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c28b5nsdus4t,47.8487,-122.5571,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c28b5nsdus4t,47.8487,-122.5571,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain overnight.
7,c28b5nsdus4t,47.8487,-122.5571,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c22ee7tvvbrn,47.0417,-122.8959,2020-01-20 00:00:00-08:00,rain,rain,Light rain in the evening and overnight.
1,c22ee7tvvbrn,47.0417,-122.8959,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c22ee7tvvbrn,47.0417,-122.8959,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c22ee7tvvbrn,47.0417,-122.8959,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c22ee7tvvbrn,47.0417,-122.8959,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c22ee7tvvbrn,47.0417,-122.8959,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c22ee7tvvbrn,47.0417,-122.8959,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain in the evening and overnight.
7,c22ee7tvvbrn,47.0417,-122.8959,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c26mybn15ysr,47.4172,-120.2809,2020-01-20 00:00:00-08:00,partly-cloudy-day,rain,Mostly cloudy throughout the day.
1,c26mybn15ysr,47.4172,-120.2809,2020-01-21 00:00:00-08:00,rain,rain,Possible light rain in the morning.
2,c26mybn15ysr,47.4172,-120.2809,2020-01-22 00:00:00-08:00,rain,rain,Light rain starting in the afternoon.
3,c26mybn15ysr,47.4172,-120.2809,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c26mybn15ysr,47.4172,-120.2809,2020-01-24 00:00:00-08:00,rain,rain,Possible light rain overnight.
5,c26mybn15ysr,47.4172,-120.2809,2020-01-25 00:00:00-08:00,rain,rain,Light rain in the morning and afternoon.
6,c26mybn15ysr,47.4172,-120.2809,2020-01-26 00:00:00-08:00,fog,rain,Foggy in the afternoon.
7,c26mybn15ysr,47.4172,-120.2809,2020-01-27 00:00:00-08:00,rain,rain,Possible drizzle in the evening.
0,c2s5ne3w6jxn,48.3588,-117.8372,2020-01-20 00:00:00-08:00,cloudy,snow,Overcast throughout the day.
1,c2s5ne3w6jxn,48.3588,-117.8372,2020-01-21 00:00:00-08:00,rain,rain,Light rain in the morning and afternoon.
2,c2s5ne3w6jxn,48.3588,-117.8372,2020-01-22 00:00:00-08:00,rain,rain,Possible light rain in the evening and overnight.
3,c2s5ne3w6jxn,48.3588,-117.8372,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c2s5ne3w6jxn,48.3588,-117.8372,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c2s5ne3w6jxn,48.3588,-117.8372,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c2s5ne3w6jxn,48.3588,-117.8372,2020-01-26 00:00:00-08:00,rain,rain,Foggy in the morning and afternoon.
7,c2s5ne3w6jxn,48.3588,-117.8372,2020-01-27 00:00:00-08:00,rain,rain,Possible drizzle in the afternoon.
0,c20g9xwx3s4v,45.6577,-122.6204,2020-01-20 00:00:00-08:00,partly-cloudy-day,rain,Light rain overnight.
1,c20g9xwx3s4v,45.6577,-122.6204,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c20g9xwx3s4v,45.6577,-122.6204,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c20g9xwx3s4v,45.6577,-122.6204,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c20g9xwx3s4v,45.6577,-122.6204,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c20g9xwx3s4v,45.6577,-122.6204,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c20g9xwx3s4v,45.6577,-122.6204,2020-01-26 00:00:00-08:00,rain,rain,Light rain starting in the afternoon.
7,c20g9xwx3s4v,45.6577,-122.6204,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c23n4q4tzgj6,47.4949,-122.2411,2020-01-20 00:00:00-08:00,rain,rain,Possible drizzle overnight.
1,c23n4q4tzgj6,47.4949,-122.2411,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c23n4q4tzgj6,47.4949,-122.2411,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c23n4q4tzgj6,47.4949,-122.2411,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c23n4q4tzgj6,47.4949,-122.2411,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c23n4q4tzgj6,47.4949,-122.2411,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c23n4q4tzgj6,47.4949,-122.2411,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain in the evening and overnight.
7,c23n4q4tzgj6,47.4949,-122.2411,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c225w21hy201,47.0223,-123.4737,2020-01-20 00:00:00-08:00,rain,rain,"Light rain until morning, starting again in the evening."
1,c225w21hy201,47.0223,-123.4737,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c225w21hy201,47.0223,-123.4737,2020-01-22 00:00:00-08:00,rain,rain,Rain throughout the day.
3,c225w21hy201,47.0223,-123.4737,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c225w21hy201,47.0223,-123.4737,2020-01-24 00:00:00-08:00,rain,rain,Rain throughout the day.
5,c225w21hy201,47.0223,-123.4737,2020-01-25 00:00:00-08:00,rain,rain,Rain until evening.
6,c225w21hy201,47.0223,-123.4737,2020-01-26 00:00:00-08:00,rain,rain,Light rain in the evening and overnight.
7,c225w21hy201,47.0223,-123.4737,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c23qj8c00rgn,47.4651,-121.7491,2020-01-20 00:00:00-08:00,partly-cloudy-day,rain,Mostly cloudy throughout the day.
1,c23qj8c00rgn,47.4651,-121.7491,2020-01-21 00:00:00-08:00,rain,rain,Rain throughout the day.
2,c23qj8c00rgn,47.4651,-121.7491,2020-01-22 00:00:00-08:00,rain,rain,Rain throughout the day.
3,c23qj8c00rgn,47.4651,-121.7491,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c23qj8c00rgn,47.4651,-121.7491,2020-01-24 00:00:00-08:00,rain,rain,Rain throughout the day.
5,c23qj8c00rgn,47.4651,-121.7491,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c23qj8c00rgn,47.4651,-121.7491,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain in the evening and overnight.
7,c23qj8c00rgn,47.4651,-121.7491,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c23udxu7c7qz,47.2405,-121.1733,2020-01-20 00:00:00-08:00,partly-cloudy-day,rain,Mostly cloudy throughout the day.
1,c23udxu7c7qz,47.2405,-121.1733,2020-01-21 00:00:00-08:00,rain,rain,Rain throughout the day.
2,c23udxu7c7qz,47.2405,-121.1733,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c23udxu7c7qz,47.2405,-121.1733,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c23udxu7c7qz,47.2405,-121.1733,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c23udxu7c7qz,47.2405,-121.1733,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c23udxu7c7qz,47.2405,-121.1733,2020-01-26 00:00:00-08:00,fog,snow,Foggy in the afternoon.
7,c23udxu7c7qz,47.2405,-121.1733,2020-01-27 00:00:00-08:00,rain,rain,Light rain starting in the afternoon.
0,c22z0m3h7d3g,47.6663,-122.6828,2020-01-20 00:00:00-08:00,rain,rain,"Light rain until morning, starting again in the evening."
1,c22z0m3h7d3g,47.6663,-122.6828,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c22z0m3h7d3g,47.6663,-122.6828,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c22z0m3h7d3g,47.6663,-122.6828,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c22z0m3h7d3g,47.6663,-122.6828,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c22z0m3h7d3g,47.6663,-122.6828,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c22z0m3h7d3g,47.6663,-122.6828,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain overnight.
7,c22z0m3h7d3g,47.6663,-122.6828,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c229526my1ef,46.5844,-122.9007,2020-01-20 00:00:00-08:00,rain,rain,Light rain overnight.
1,c229526my1ef,46.5844,-122.9007,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c229526my1ef,46.5844,-122.9007,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c229526my1ef,46.5844,-122.9007,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c229526my1ef,46.5844,-122.9007,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c229526my1ef,46.5844,-122.9007,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c229526my1ef,46.5844,-122.9007,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain in the evening and overnight.
7,c229526my1ef,46.5844,-122.9007,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c291qvh2h32j,48.0597,-122.0411,2020-01-20 00:00:00-08:00,rain,rain,Mostly cloudy throughout the day.
1,c291qvh2h32j,48.0597,-122.0411,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c291qvh2h32j,48.0597,-122.0411,2020-01-22 00:00:00-08:00,rain,rain,Rain throughout the day.
3,c291qvh2h32j,48.0597,-122.0411,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c291qvh2h32j,48.0597,-122.0411,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c291qvh2h32j,48.0597,-122.0411,2020-01-25 00:00:00-08:00,rain,rain,Light rain throughout the day.
6,c291qvh2h32j,48.0597,-122.0411,2020-01-26 00:00:00-08:00,rain,rain,Light rain in the morning and overnight.
7,c291qvh2h32j,48.0597,-122.0411,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c2672gur771v,46.9994,-120.547,2020-01-20 00:00:00-08:00,partly-cloudy-day,snow,Mostly cloudy throughout the day.
1,c2672gur771v,46.9994,-120.547,2020-01-21 00:00:00-08:00,snow,snow,Possible drizzle in the afternoon.
2,c2672gur771v,46.9994,-120.547,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c2672gur771v,46.9994,-120.547,2020-01-23 00:00:00-08:00,rain,rain,Possible light rain throughout the day.
4,c2672gur771v,46.9994,-120.547,2020-01-24 00:00:00-08:00,rain,rain,Possible light rain overnight.
5,c2672gur771v,46.9994,-120.547,2020-01-25 00:00:00-08:00,rain,rain,Light rain in the morning.
6,c2672gur771v,46.9994,-120.547,2020-01-26 00:00:00-08:00,cloudy,snow,Overcast throughout the day.
7,c2672gur771v,46.9994,-120.547,2020-01-27 00:00:00-08:00,rain,rain,Possible drizzle in the evening.
0,c22g529bfjbb,46.9365,-122.55,2020-01-20 00:00:00-08:00,rain,rain,Possible light rain overnight.
1,c22g529bfjbb,46.9365,-122.55,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c22g529bfjbb,46.9365,-122.55,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c22g529bfjbb,46.9365,-122.55,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c22g529bfjbb,46.9365,-122.55,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c22g529bfjbb,46.9365,-122.55,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c22g529bfjbb,46.9365,-122.55,2020-01-26 00:00:00-08:00,partly-cloudy-day,rain,Mostly cloudy throughout the day.
7,c22g529bfjbb,46.9365,-122.55,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c2kttd5umqbq,47.3848,-117.1748,2020-01-20 00:00:00-08:00,cloudy,rain,Overcast throughout the day.
1,c2kttd5umqbq,47.3848,-117.1748,2020-01-21 00:00:00-08:00,rain,rain,Light rain in the morning and afternoon.
2,c2kttd5umqbq,47.3848,-117.1748,2020-01-22 00:00:00-08:00,snow,snow,Possible light rain in the evening and overnight.
3,c2kttd5umqbq,47.3848,-117.1748,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c2kttd5umqbq,47.3848,-117.1748,2020-01-24 00:00:00-08:00,rain,rain,Light rain in the morning.
5,c2kttd5umqbq,47.3848,-117.1748,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c2kttd5umqbq,47.3848,-117.1748,2020-01-26 00:00:00-08:00,rain,rain,Overcast throughout the day.
7,c2kttd5umqbq,47.3848,-117.1748,2020-01-27 00:00:00-08:00,snow,snow,Possible light rain in the evening and overnight.
0,c28fxcgkk0c1,48.2623,-122.3501,2020-01-20 00:00:00-08:00,rain,rain,Overcast throughout the day.
1,c28fxcgkk0c1,48.2623,-122.3501,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c28fxcgkk0c1,48.2623,-122.3501,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c28fxcgkk0c1,48.2623,-122.3501,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c28fxcgkk0c1,48.2623,-122.3501,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c28fxcgkk0c1,48.2623,-122.3501,2020-01-25 00:00:00-08:00,rain,rain,Light rain throughout the day.
6,c28fxcgkk0c1,48.2623,-122.3501,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain overnight.
7,c28fxcgkk0c1,48.2623,-122.3501,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c26zvxfk881k,47.8119,-119.638,2020-01-20 00:00:00-08:00,partly-cloudy-day,snow,Mostly cloudy throughout the day.
1,c26zvxfk881k,47.8119,-119.638,2020-01-21 00:00:00-08:00,snow,snow,Possible light snow in the morning and afternoon.
2,c26zvxfk881k,47.8119,-119.638,2020-01-22 00:00:00-08:00,snow,snow,Possible light snow in the evening and overnight.
3,c26zvxfk881k,47.8119,-119.638,2020-01-23 00:00:00-08:00,rain,rain,Possible light rain throughout the day.
4,c26zvxfk881k,47.8119,-119.638,2020-01-24 00:00:00-08:00,rain,rain,Possible light rain overnight.
5,c26zvxfk881k,47.8119,-119.638,2020-01-25 00:00:00-08:00,rain,rain,Light rain in the morning and afternoon.
6,c26zvxfk881k,47.8119,-119.638,2020-01-26 00:00:00-08:00,partly-cloudy-day,snow,Mostly cloudy throughout the day.
7,c26zvxfk881k,47.8119,-119.638,2020-01-27 00:00:00-08:00,fog,snow,Foggy in the morning.
0,c23r83yqfg80,47.7354,-121.9725,2020-01-20 00:00:00-08:00,partly-cloudy-day,rain,Mostly cloudy throughout the day.
1,c23r83yqfg80,47.7354,-121.9725,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c23r83yqfg80,47.7354,-121.9725,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c23r83yqfg80,47.7354,-121.9725,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c23r83yqfg80,47.7354,-121.9725,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c23r83yqfg80,47.7354,-121.9725,2020-01-25 00:00:00-08:00,rain,rain,Light rain throughout the day.
6,c23r83yqfg80,47.7354,-121.9725,2020-01-26 00:00:00-08:00,rain,rain,"Possible light rain until morning, starting again in the evening."
7,c23r83yqfg80,47.7354,-121.9725,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c0rffsxqxgpd,46.9155,-123.9814,2020-01-20 00:00:00-08:00,rain,rain,Light rain throughout the day.
1,c0rffsxqxgpd,46.9155,-123.9814,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c0rffsxqxgpd,46.9155,-123.9814,2020-01-22 00:00:00-08:00,rain,rain,Rain throughout the day.
3,c0rffsxqxgpd,46.9155,-123.9814,2020-01-23 00:00:00-08:00,rain,rain,Rain throughout the day.
4,c0rffsxqxgpd,46.9155,-123.9814,2020-01-24 00:00:00-08:00,rain,rain,Rain throughout the day.
5,c0rffsxqxgpd,46.9155,-123.9814,2020-01-25 00:00:00-08:00,rain,rain,Rain until evening.
6,c0rffsxqxgpd,46.9155,-123.9814,2020-01-26 00:00:00-08:00,rain,rain,Light rain in the evening and overnight.
7,c0rffsxqxgpd,46.9155,-123.9814,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c22ux3huqdjj,47.2035,-122.3699,2020-01-20 00:00:00-08:00,rain,rain,Possible drizzle overnight.
1,c22ux3huqdjj,47.2035,-122.3699,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c22ux3huqdjj,47.2035,-122.3699,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c22ux3huqdjj,47.2035,-122.3699,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c22ux3huqdjj,47.2035,-122.3699,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c22ux3huqdjj,47.2035,-122.3699,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c22ux3huqdjj,47.2035,-122.3699,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain overnight.
7,c22ux3huqdjj,47.2035,-122.3699,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c20w9bt5fmvs,46.146,-122.963,2020-01-20 00:00:00-08:00,rain,rain,Light rain overnight.
1,c20w9bt5fmvs,46.146,-122.963,2020-01-21 00:00:00-08:00,rain,rain,Light rain throughout the day.
2,c20w9bt5fmvs,46.146,-122.963,2020-01-22 00:00:00-08:00,rain,rain,Light rain throughout the day.
3,c20w9bt5fmvs,46.146,-122.963,2020-01-23 00:00:00-08:00,rain,rain,Light rain throughout the day.
4,c20w9bt5fmvs,46.146,-122.963,2020-01-24 00:00:00-08:00,rain,rain,Light rain throughout the day.
5,c20w9bt5fmvs,46.146,-122.963,2020-01-25 00:00:00-08:00,rain,rain,Light rain until evening.
6,c20w9bt5fmvs,46.146,-122.963,2020-01-26 00:00:00-08:00,rain,rain,Possible light rain starting in the afternoon.
7,c20w9bt5fmvs,46.146,-122.963,2020-01-27 00:00:00-08:00,rain,rain,Light rain throughout the day.
0,c25pm3kzxmfp,46.2826,-119.2937,2020-01-20 00:00:00-08:00,partly-cloudy-day,rain,Mostly cloudy throughout the day.
1,c25pm3kzxmfp,46.2826,-119.2937,2020-01-21 00:00:00-08:00,rain,rain,Possible drizzle in the morning.
2,c25pm3kzxmfp,46.2826,-119.2937,2020-01-22 00:00:00-08:00,rain,rain,Light rain starting in the afternoon.
3,c25pm3kzxmfp,46.2826,-119.2937,2020-01-23 00:00:00-08:00,rain,rain,"Light rain until morning, starting again in the evening."
4,c25pm3kzxmfp,46.2826,-119.2937,2020-01-24 00:00:00-08:00,rain,rain,Possible drizzle in the morning and overnight.
